applied field (V/Î¼m),current (nC) T066
Sm4,Sm4
66.4,66.4
-18.66894197952218,-6.938893903907228e-16
-18.566552901023893,-0.37746705041683226
-18.25938566552901,-0.11393410083366494
-17.986348122866893,0.3715988487495031
-17.627986348122864,0.5101317983326716
-17.320819112627987,0.6056647479158389
-16.962457337883958,0.8296976974990069
-16.64334470989761,1.143730647082175
-16.38566552901024,1.2197635966653433
-16.151877133105803,1.373796546248511
-15.875426621160406,1.6368294958316787
-15.534129692832764,1.8103624454148468
-15.208191126279864,1.9644453949980147
-14.9419795221843,2.0441783445811827
-14.629692832764505,2.260611294164351
-14.310580204778159,2.4497442437475185
-14.018771331058021,2.638827193330686
-13.738907849829351,2.8280601429138543
-13.430034129692833,2.985593092497022
-13.18259385665529,3.0266260420801907
-12.906143344709896,3.332658991663358
-12.631399317406142,3.4126919412465258
-12.324232081911262,3.5547248908296942
-11.976109215017063,3.841757840412862
-11.670648464163822,4.02279078999603
-11.465870307167235,4.157323739579197
-11.199658703071671,4.2838566891623655
-10.873720136518772,4.535389638745534
-10.573378839590445,4.7714225883287025
-10.278156996587029,5.01545553791187
-9.972696245733788,5.274488487495037
-9.699658703071673,5.378021437078205
-9.390784982935152,5.742554386661373
-9.117747440273037,5.896587336244541
-8.87372013651877,6.10912028582771
-8.55631399317406,6.142153235410878
-8.209897610921502,6.487186184994046
-7.9436860068259385,6.685219134577213
-7.580204778156997,6.89825208416038
-7.257679180887372,7.031285033743548
-6.989761092150171,7.294317983326717
-6.667235494880546,7.647350932909883
-6.428327645051194,7.850383882493052
-6.148464163822525,8.083416832076221
-5.84641638225256,8.456449781659387
-5.513651877133106,8.074482731242556
-5.165529010238907,8.872515680825725
-4.808873720136519,9.260548630408891
-4.527303754266211,9.618581579992062
-4.293515358361774,10.09161452957523
-4.030716723549488,10.724647479158396
-3.655290102389078,11.294832076220722
-3.3447098976109215,12.043561730845573
-3.0409556313993167,13.105897975387057
-2.7286689419795223,14.098930924970228
-2.448805460750853,15.702660579595074
-2.2286689419795223,17.59499682413656
-1.9522184300341299,20.02372647876141
-1.5651877133105803,23.176062723302902
-1.1892491467576791,27.249095672886067
-0.8959044368600683,32.64282532751091
-0.6426621160409556,39.4901615720524
-0.3373720136518771,47.753891226677254
0.05465870307167236,57.10622747121874
0.35068259385665523,67.24926042080192
0.6025597269624573,77.09799007542676
0.8733788395904437,86.28532631996825
1.2573378839590443,93.7840559745931
1.5786689419795223,99.52139221913458
1.7935153583617747,102.81442516871775
2.092150170648464,103.71315482334259
2.399317406143344,102.95049106788407
2.697952218430034,100.64922072250893
2.9812286689419794,97.43655696705044
3.255972696245734,93.72958991663359
3.5631399317406145,89.82831957125843
3.8839590443686003,85.71565581579993
4.197952218430034,81.86438547042476
4.571672354948805,78.00172171496625
4.870307167235494,74.24475466454942
5.155290102389079,70.79348431917427
5.476109215017064,67.48082056371577
5.80716723549488,64.32955021834061
6.09556313993174,61.3668864628821
6.313993174061433,58.35991941246526
6.593856655290102,55.75864906709012
6.926621160409557,53.24598531163161
7.20136518771331,51.04471496625645
7.4880546075085315,48.78205121079793
7.77815699658703,46.79508416038111
8.07508532423208,44.698813815005956
8.404436860068259,42.67615005954744
8.728668941979523,40.734879714172294
8.98976109215017,38.80721595871378
9.283276450511947,36.88524890829694
9.598976109215016,34.9689785629218
9.930034129692832,33.031314807463275
10.2320819112628,31.35504446208813
10.532423208191126,29.382380706629615
10.827645051194539,27.34041365621278
11.121160409556314,25.384143310837633
11.41296928327645,23.271479555379116
11.725255972696246,21.28020921000397
12.037542662116039,19.242545454545457
12.291808873720136,17.31557840412862
12.559726962457338,15.39430805875347
12.86348122866894,13.28664430329496
13.119453924914675,11.525373957919808
13.455631399317404,9.612710202461294
13.744027303754267,8.11574315204446
14.04778156996587,6.764472806669311
14.320819112627989,5.377505756252481
14.597269624573379,4.130538705835647
14.938566552901023,3.1628749503771316
15.273037542662115,2.205907899960301
15.554607508532424,1.5469408495434684
15.85324232081911,0.9136705041683194
16.165529010238906,0.42670345375148694
16.426621160409553,0.18853969829297146
16.70819112627986,-0.07542735212385937
17.017064846416382,-0.296394402540693
17.303754266211605,-0.5081647479158409
17.559726962457336,-0.5026317983326742
17.901023890784984,-0.5652955537911897
18.19112627986348,-0.5632626042080202
18.515358361774744,-0.7062296546248529
18.754266211604097,-1.3877787807814457e-15
